symbol,timestamp,score,reasons,entry_price,price_30m,price_1d,price_5d,ret_30m,ret_1d,ret_5d
M&MFIN.NS,2026-02-10 09:40:00+05:30,70,"VR 2.3x, > VWAP, pullback -0.5%",388.8999938964844,389.70001220703125,382.45001220703125,384.3999938964844,0.20571311985153184,-1.6585193599077175,-1.1571098150229824
ESCORTS.NS,2026-02-10 09:40:00+05:30,60,"VR 1.9x, > VWAP, pullback -0.8%",3827.199951171875,3825.39990234375,3695.0,3505.199951171875,-0.047033048993790655,-3.4542211762778647,-8.413461645802037
TVSMOTOR.NS,2026-02-10 09:45:00+05:30,65,"VR 3.1x, pullback -1.7%",3755.699951171875,3750.10009765625,3865.10009765625,3877.800048828125,-0.14910279277975072,2.912909654836493,3.2510610337269257
TITAN.NS,2026-02-10 09:50:00+05:30,63,"VR 3.8x, RSI 73, > VWAP",4308.7001953125,4292.0,4249.10009765625,4236.39990234375,-0.3875924189542915,-1.3832500511660069,-1.6780070483299485
DEEPAKNTR.NS,2026-02-10 09:50:00+05:30,80,"VR 5.5x, RSI 64, pullback -0.3%",1695.4000244140625,1692.0,1672.800048828125,1651.0999755859375,-0.20054408193355802,-1.3330172974220729,-2.6129555379377374
KPITTECH.NS,2026-02-10 10:00:00+05:30,60,"VR 2.3x, RSI 67, > VWAP",982.7999877929688,988.2000122070312,959.4000244140625,879.2999877929688,0.5494530404084661,-2.3809486843253356,-10.531135661939258
WIPRO.NS,2026-02-10 10:15:00+05:30,60,"VR 2.2x, RSI 63, > VWAP",231.72000122070312,232.55999755859375,229.80999755859375,215.69000244140625,0.3625048910173988,-0.8242722475606155,-6.917831302801093
TATACHEM.NS,2026-02-10 10:25:00+05:30,63,"VR 5.6x, RSI 72, > VWAP",731.5,726.0,709.5999755859375,694.6500244140625,-0.7518796992481203,-2.9938515945403283,-5.03759064742823
IRCTC.NS,2026-02-10 10:25:00+05:30,70,"VR 4.2x, RSI 64, > VWAP",636.3499755859375,631.4500122070312,628.3499755859375,617.5499877929688,-0.7700107750290188,-1.2571698447279378,-2.9543472168217058
IOC.NS,2026-02-10 10:30:00+05:30,75,"VR 1.5x, RSI 67, > VWAP, pullback -1.9%",177.41000366210938,177.38999938964844,181.30999755859375,175.80999755859375,-0.011275729692806463,2.198294242703588,-0.9018691564670481
NMDC.NS,2026-02-10 10:30:00+05:30,70,"VR 2.1x, > VWAP, pullback -1.5%",85.0999984741211,84.97000122070312,85.45999908447266,79.02999877929688,-0.15275823237235533,0.423032452181581,-7.132784728157317
BERGEPAINT.NS,2026-02-10 10:30:00+05:30,70,"VR 23.8x, RSI 61, > VWAP",466.5,464.1499938964844,458.5,463.3999938964844,-0.5037526481276795,-1.714898177920686,-0.6645243523077439
VOLTAS.NS,2026-02-10 10:50:00+05:30,65,"VR 3.8x, pullback -1.1%",1489.199951171875,1488.0999755859375,1506.5,1529.699951171875,-0.07386352551730288,1.1617008726404616,2.719581072248217
NAVINFLUOR.NS,2026-02-10 10:55:00+05:30,65,"VR 12.8x, pullback -1.3%",6546.0,6542.0,6432.0,6241.5,-0.061106018942865874,-1.7415215398716772,-4.6516956920256645
MAXHEALTH.NS,2026-02-10 11:20:00+05:30,75,"VR 1.7x, RSI 69, > VWAP, pullback -2.9%",1016.25,1013.1500244140625,1055.1500244140625,1076.1500244140625,-0.3050406480627306,3.8278006803505535,5.894221344557195
HEROMOTOCO.NS,2026-02-10 11:40:00+05:30,60,"VR 1.6x, > VWAP, pullback -1.1%",5823.5,5796.5,5682.5,5577.0,-0.46363870524598605,-2.421224349617927,-4.232849660856873
COFORGE.NS,2026-02-10 11:55:00+05:30,60,"VR 2.5x, RSI 64, > VWAP",1573.0,1571.0,1520.4000244140625,1378.800048828125,-0.12714558169103624,-3.3439272464041636,-12.34583287805944
NAVINFLUOR.NS,2026-02-10 11:55:00+05:30,65,"VR 9.1x, pullback -1.7%",6522.5,6459.0,6432.0,6241.5,-0.9735530854733615,-1.387504791107704,-4.3081640475277885
IRCTC.NS,2026-02-10 12:00:00+05:30,60,"VR 2.4x, RSI 64, > VWAP",636.75,635.2000122070312,628.3499755859375,617.5499877929688,-0.24342171856595995,-1.319202891882607,-3.0153140490037296
COFORGE.NS,2026-02-10 13:00:00+05:30,60,"VR 2.0x, RSI 67, > VWAP",1575.5,1564.300048828125,1520.4000244140625,1378.800048828125,-0.7108823339812758,-3.4973008940614094,-12.484922321286893
NAVINFLUOR.NS,2026-02-10 13:05:00+05:30,65,"VR 8.0x, pullback -3.0%",6438.0,6406.5,6432.0,6241.5,-0.48928238583411,-0.09319664492078285,-3.0521901211556384
VOLTAS.NS,2026-02-10 14:05:00+05:30,63,"VR 2.0x, RSI 56, pullback -1.9%",1477.5,1473.9000244140625,1506.5,1529.699951171875,-0.24365316994500846,1.9627749576988156,3.532991619077834
ESCORTS.NS,2026-02-10 15:00:00+05:30,60,"VR 1.7x, > VWAP, pullback -0.4%",3842.0,,3695.0,3505.199951171875,,-3.8261322228006245,-8.766268839878318
VOLTAS.NS,2026-02-10 15:25:00+05:30,60,"VR 1.8x, RSI 62, pullback -1.7%",1479.9000244140625,,1506.5,1529.699951171875,,1.7974170651473054,3.3650872313168456
TITAN.NS,2026-02-11 09:20:00+05:30,63,"VR 2.4x, RSI 71, pullback -0.3%",4317.39990234375,4338.10009765625,4275.7998046875,4248.60009765625,0.4794597623737069,-0.9635451567427634,-1.593547186818419
GRASIM.NS,2026-02-11 09:20:00+05:30,70,"VR 2.4x, > VWAP, pullback -1.7%",2910.199951171875,2924.39990234375,2925.5,2933.800048828125,0.4879373036260613,0.5257387493929412,0.8109441980695088
NAVINFLUOR.NS,2026-02-11 09:20:00+05:30,60,"VR 2.3x, RSI 68, > VWAP",6547.5,6525.5,6587.0,6386.5,-0.3360061092019855,0.6032836960672012,-2.458953799159985
ESCORTS.NS,2026-02-11 09:25:00+05:30,60,"VR 1.8x, > VWAP, pullback -2.4%",3780.5,3780.0,3635.800048828125,3547.199951171875,-0.013225763787858748,-3.827534748627827,-6.171142674993387
NMDC.NS,2026-02-11 09:25:00+05:30,78,"VR 2.4x, RSI 74, > VWAP, pullback -0.5%",85.97000122070312,85.52999877929688,84.73999786376953,80.08999633789062,-0.5118092766762571,-1.430735535033803,-6.83960079018411
MAXHEALTH.NS,2026-02-11 09:30:00+05:30,70,"VR 2.3x, RSI 69, pullback -0.8%",1037.699951171875,1042.4000244140625,1062.9000244140625,1086.25,0.45293181683970457,2.4284547005836368,4.678621095943718
TMPV.NS,2026-02-11 09:30:00+05:30,70,"VR 2.4x, RSI 70, pullback -0.4%",383.04998779296875,384.75,383.45001220703125,382.8500061035156,0.44380949254854807,0.10443138671465135,-0.05220772636108562
IOC.NS,2026-02-11 09:30:00+05:30,68,"VR 1.7x, RSI 70, > VWAP, pullback -1.0%",179.05999755859375,179.5399932861328,178.11000061035156,178.74000549316406,0.26806418746989746,-0.5305467224366069,-0.1787066177776399
BAJAJ-AUTO.NS,2026-02-11 09:35:00+05:30,60,"VR 1.6x, RSI 67, pullback -1.0%",9838.5,9832.0,9840.0,9980.0,-0.06606698175534889,0.015246226558926667,1.4382273720587488
TITAN.NS,2026-02-11 10:20:00+05:30,70,"VR 4.6x, RSI 69, > VWAP",4339.5,4287.7001953125,4275.7998046875,4248.60009765625,-1.1936814077082614,-1.4679155504666437,-2.09470912187464
GRASIM.NS,2026-02-11 10:20:00+05:30,70,"VR 2.0x, > VWAP, pullback -0.9%",2934.10009765625,2921.89990234375,2925.5,2933.800048828125,-0.41580705860190237,-0.2931085297028459,-0.010226264208391461
NAVINFLUOR.NS,2026-02-11 10:25:00+05:30,63,"VR 3.3x, RSI 57, > VWAP",6546.5,6466.5,6587.0,6386.5,-1.2220270373482012,0.6186511876575269,-2.4440540746964023
HEROMOTOCO.NS,2026-02-11 10:30:00+05:30,70,"VR 2.1x, > VWAP, pullback -2.9%",5717.5,5714.5,5733.0,5592.0,-0.052470485351989504,0.2710975076519458,-2.195015303891561
FORTIS.NS,2026-02-11 10:35:00+05:30,63,"VR 6.8x, RSI 73, > VWAP",924.9000244140625,923.0499877929688,928.5499877929688,914.9500122070312,-0.2000255781445973,0.39463328819983057,-1.075793268935713
AUROPHARMA.NS,2026-02-11 11:10:00+05:30,60,"VR 2.4x, RSI 68, > VWAP",1151.199951171875,1150.199951171875,1157.9000244140625,1159.5999755859375,-0.08686588276711099,0.5820077767869166,0.7296755359928234
TITAN.NS,2026-02-11 11:20:00+05:30,65,"VR 4.3x, pullback -1.8%",4251.0,4255.10009765625,4275.7998046875,4248.60009765625,0.09645019186661961,0.5833875485179958,-0.05645500691013879
GRASIM.NS,2026-02-11 11:20:00+05:30,75,"VR 1.7x, RSI 67, > VWAP, pullback -0.9%",2935.699951171875,2946.0,2925.5,2933.800048828125,0.3508549579126238,-0.3474452887395177,-0.06471718415881009
HEROMOTOCO.NS,2026-02-11 11:30:00+05:30,75,"VR 1.5x, RSI 68, > VWAP, pullback -2.6%",5735.0,5729.0,5733.0,5592.0,-0.1046207497820401,-0.03487358326068004,-2.4934612031386227
BHEL.NS,2026-02-11 11:35:00+05:30,63,"VR 9.5x, RSI 59, > VWAP",260.75,260.75,260.6000061035156,261.6000061035156,0.0,-0.05752402549736338,0.3259850828439597
FEDERALBNK.NS,2026-02-11 12:05:00+05:30,78,"VR 2.2x, RSI 73, > VWAP, pullback -2.2%",291.6000061035156,292.04998779296875,287.1000061035156,290.8500061035156,0.15431470508727807,-1.543209844242094,-0.2572016407070157
TITAN.NS,2026-02-11 12:20:00+05:30,65,"VR 3.4x, pullback -1.8%",4249.60009765625,4232.39990234375,4275.7998046875,4248.60009765625,-0.4047485626232523,0.6165217062588955,-0.023531625965264882
FORTIS.NS,2026-02-11 12:25:00+05:30,70,"VR 4.1x, RSI 64, > VWAP",924.8499755859375,918.7999877929688,928.5499877929688,914.9500122070312,-0.6541588314510998,0.40006620583918084,-1.0704399243384466
BERGEPAINT.NS,2026-02-11 12:50:00+05:30,63,"VR 8.4x, RSI 59, > VWAP",453.5,453.6000061035156,460.75,460.3999938964844,0.022052062517227123,1.5986769570011026,1.5214981028631478
FEDERALBNK.NS,2026-02-11 13:05:00+05:30,70,"VR 2.2x, > VWAP, pullback -2.2%",291.75,291.6000061035156,287.1000061035156,290.8500061035156,-0.051411789711868036,-1.5938282421540273,-0.30848119845222793
DIVISLAB.NS,2026-02-11 13:20:00+05:30,70,"VR 3.4x, RSI 60, > VWAP",6349.0,6305.5,6185.0,6283.5,-0.6851472672861868,-2.5830839502283824,-1.0316585289021893
FORTIS.NS,2026-02-11 13:45:00+05:30,63,"VR 3.1x, RSI 60, > VWAP",920.8499755859375,922.5499877929688,928.5499877929688,914.9500122070312,0.18461337374196388,0.8361853082671504,-0.6407084254036168
BERGEPAINT.NS,2026-02-11 13:50:00+05:30,63,"VR 6.8x, RSI 72, > VWAP",455.29998779296875,455.3500061035156,460.75,460.3999938964844,0.01098579220028862,1.1970156716783058,1.1201419372395567
FEDERALBNK.NS,2026-02-11 14:05:00+05:30,70,"VR 2.2x, > VWAP, pullback -2.5%",290.8999938964844,291.70001220703125,287.1000061035156,290.8500061035156,0.27501489423597525,-1.3062866526978891,-0.017183841188576292
ASHOKLEY.NS,2026-02-11 14:10:00+05:30,65,"VR 3.1x, pullback -2.8%",205.19000244140625,206.25999450683594,211.02000427246094,208.33999633789062,0.5214640346501447,2.8412699262574908,1.5351595394536255
TITAN.NS,2026-02-11 14:15:00+05:30,63,"VR 2.5x, RSI 59, pullback -2.1%",4238.5,4237.5,4275.7998046875,4248.60009765625,-0.02359325232983367,0.8800237038457002,0.23829415255986786
DIVISLAB.NS,2026-02-11 14:20:00+05:30,70,"VR 3.3x, RSI 64, > VWAP",6310.0,6316.0,6185.0,6283.5,0.09508716323296355,-1.9809825673534072,-0.41996830427892234
BERGEPAINT.NS,2026-02-11 14:50:00+05:30,70,"VR 5.7x, RSI 66, > VWAP",455.3500061035156,460.3999938964844,460.75,460.3999938964844,1.1090343088346695,1.1858995990123657,1.1090343088346695
FEDERALBNK.NS,2026-02-11 15:05:00+05:30,70,"VR 2.2x, > VWAP, pullback -2.5%",290.6499938964844,,287.1000061035156,290.8500061035156,,-1.221396135392002,0.06881548640337656
PIIND.NS,2026-02-11 15:05:00+05:30,60,"VR 2.2x, RSI 61, > VWAP",3287.5,,3222.300048828125,3028.699951171875,,-1.9832684767110267,-7.872244831273764
ASHOKLEY.NS,2026-02-11 15:10:00+05:30,65,"VR 3.6x, pullback -2.4%",205.99000549316406,,211.02000427246094,208.33999633789062,,2.4418654522846737,1.1408276042812906
TITAN.NS,2026-02-11 15:15:00+05:30,63,"VR 2.5x, RSI 70, pullback -1.7%",4255.10009765625,,4275.7998046875,4248.60009765625,,0.48646815718040565,-0.15275786352429788
BHEL.NS,2026-02-11 15:15:00+05:30,70,"VR 10.8x, RSI 60, > VWAP",260.29998779296875,,260.6000061035156,261.6000061035156,,0.11525867253804734,0.49943079965906595
DIVISLAB.NS,2026-02-11 15:20:00+05:30,70,"VR 3.4x, RSI 67, > VWAP",6356.0,,6185.0,6283.5,,-2.6903713027061045,-1.1406544996853367
FORTIS.NS,2026-02-12 09:25:00+05:30,63,"VR 2.3x, RSI 71, pullback -0.4%",927.5,928.7000122070312,916.75,906.5999755859375,0.12938137003032343,-1.1590296495956873,-2.2533719044811322
SHRIRAMFIN.NS,2026-02-12 09:30:00+05:30,85,"VR 2.8x, RSI 63, > VWAP, pullback -0.9%",1058.199951171875,1071.199951171875,1065.800048828125,1054.699951171875,1.2285012851875017,0.7182099798656649,-0.3307503460120197
HEROMOTOCO.NS,2026-02-12 09:30:00+05:30,65,"VR 3.6x, > VWAP, pullback -1.7%",5792.0,5781.0,5584.0,5414.5,-0.1899171270718232,-3.591160220994475,-6.51761049723757
ASHOKLEY.NS,2026-02-12 09:30:00+05:30,70,"VR 3.1x, RSI 63, > VWAP",208.1699981689453,211.85000610351562,204.6300048828125,203.49000549316406,1.767789771311673,-1.700530007815942,-2.2481590608379074
BRITANNIA.NS,2026-02-12 09:30:00+05:30,80,"VR 3.7x, > VWAP, pullback -1.9%",6038.0,6072.0,5980.5,6108.5,0.5631003643590593,-0.9523020867837031,1.1676051672739318
IRCTC.NS,2026-02-12 09:30:00+05:30,70,"VR 2.6x, > VWAP, pullback -1.8%",627.2999877929688,626.9500122070312,617.5,629.0999755859375,-0.05579078475177723,-1.562249001063761,0.286942105530984
MANAPPURAM.NS,2026-02-12 09:35:00+05:30,60,"VR 2.3x, RSI 62, > VWAP",306.20001220703125,307.3500061035156,302.6499938964844,305.70001220703125,0.37556951359846086,-1.1593788925607873,-0.16329195952544073
BIOCON.NS,2026-02-12 09:35:00+05:30,60,"VR 2.1x, RSI 62, > VWAP",375.8500061035156,383.8500061035156,377.95001220703125,382.6499938964844,2.1285086790171985,0.5587351521652621,1.8092291293181235
TATAPOWER.NS,2026-02-12 09:35:00+05:30,60,"VR 2.0x, > VWAP, pullback -0.4%",375.79998779296875,374.6000061035156,374.1000061035156,369.29998779296875,-0.3193139245428088,-0.4523634232765485,-1.7296434835386165
ZYDUSLIFE.NS,2026-02-12 09:40:00+05:30,60,"VR 1.9x, > VWAP, pullback -2.8%",907.5,919.5,904.7000122070312,902.4000244140625,1.322314049586777,-0.30853859977617076,-0.5619807808195593
DLF.NS,2026-02-12 09:45:00+05:30,70,"VR 2.3x, > VWAP, pullback -2.0%",663.0999755859375,661.2999877929688,626.4000244140625,620.5,-0.27145043873334784,-5.534603004538748,-6.424366936266996
APLAPOLLO.NS,2026-02-12 09:50:00+05:30,60,"VR 5.1x, > VWAP, pullback -0.3%, extended +8.7%",2277.0,2274.800048828125,2245.89990234375,2203.0,-0.09661621308190602,-1.365836524209486,-3.2498902064119455
BHEL.NS,2026-02-12 09:55:00+05:30,63,"VR 16.6x, RSI 74, > VWAP",263.54998779296875,263.1000061035156,255.75,253.8000030517578,-0.1707386493246994,-2.9595857158969086,-3.6994821448711357
APOLLOHOSP.NS,2026-02-12 10:00:00+05:30,60,"VR 1.6x, > VWAP, pullback -1.8%",7499.0,7512.5,7542.5,7592.5,0.18002400320042675,0.5800773436458194,1.2468329110548073
VOLTAS.NS,2026-02-12 10:00:00+05:30,65,"VR 3.5x, pullback -2.1%",1498.5999755859375,1511.800048828125,1525.4000244140625,1512.699951171875,0.8808270023510713,1.7883390674450301,0.9408765391461155
LAURUSLABS.NS,2026-02-12 10:20:00+05:30,60,"VR 2.4x, RSI 60, > VWAP",1025.949951171875,1014.8499755859375,1010.5999755859375,1021.2000122070312,-1.08192174221157,-1.4961719690521194,-0.46297959850947973
BANDHANBNK.NS,2026-02-12 10:30:00+05:30,65,"VR 2.2x, RSI 67, > VWAP, pullback -1.3%, extended +8.4%",167.52999877929688,167.1699981689453,165.44000244140625,169.47000122070312,-0.21488725182038912,-1.2475355775797354,1.1580030176935647
ASHOKLEY.NS,2026-02-12 10:30:00+05:30,80,"VR 3.9x, RSI 61, pullback -3.0%",209.02999877929688,210.86000061035156,204.6300048828125,203.49000549316406,0.8754733013163745,-2.1049581027506408,-2.6503340757238307
HINDUNILVR.NS,2026-02-12 10:30:00+05:30,65,"VR 3.3x, pullback -2.0%",2420.199951171875,2394.89990234375,2305.199951171875,2279.300048828125,-1.0453701900074235,-4.751673511286385,-5.821828988779437
BRITANNIA.NS,2026-02-12 10:30:00+05:30,85,"VR 2.8x, RSI 63, > VWAP, pullback -1.2%",6083.0,6125.0,5980.5,6108.5,0.6904487917146145,-1.6850238369225712,0.4192010521124445
HDFCLIFE.NS,2026-02-12 10:35:00+05:30,60,"VR 2.7x, RSI 63, > VWAP",696.4500122070312,698.7999877929688,696.7999877929688,733.1500244140625,0.3374220036970767,0.05025135757101028,5.269583109163845
INFY.NS,2026-02-12 10:40:00+05:30,70,"VR 3.1x, RSI 62, > VWAP",1407.0,1405.0,1369.0999755859375,1370.5,-0.14214641080312723,-2.6936762199049396,-2.594171997157072
MPHASIS.NS,2026-02-12 10:40:00+05:30,70,"VR 3.1x, RSI 64, > VWAP",2488.60009765625,2482.699951171875,2458.39990234375,2376.699951171875,-0.23708696668185963,-1.2135415144017063,-4.496509768273414
ZYDUSLIFE.NS,2026-02-12 10:40:00+05:30,88,"VR 3.2x, RSI 71, > VWAP, pullback -1.7%",917.8499755859375,915.9500122070312,904.7000122070312,902.4000244140625,-0.20700151761657457,-1.432692022518339,-1.6832763068944958
BIOCON.NS,2026-02-12 10:45:00+05:30,70,"VR 6.2x, RSI 66, > VWAP",383.20001220703125,380.5,377.95001220703125,382.6499938964844,-0.7045960649846003,-1.370041710010068,-0.1435329574701884
IGL.NS,2026-02-12 10:45:00+05:30,63,"VR 5.7x, RSI 58, > VWAP",171.8800048828125,171.07000732421875,166.50999450683594,167.9499969482422,-0.47125758411864427,-3.124278696430004,-2.286483490182459
FEDERALBNK.NS,2026-02-12 10:50:00+05:30,60,"VR 2.1x, RSI 63, > VWAP",289.1499938964844,288.79998779296875,288.29998779296875,288.29998779296875,-0.12104655400439922,-0.2939671870855812,-0.2939671870855812
APLAPOLLO.NS,2026-02-12 10:50:00+05:30,75,"VR 5.2x, RSI 65, > VWAP, pullback -0.1%, extended +8.9%",2282.300048828125,2284.300048828125,2245.89990234375,2203.0,0.0876308967800673,-1.5948887396757978,-3.4745671967558596
VOLTAS.NS,2026-02-12 11:00:00+05:30,85,"VR 2.5x, RSI 65, > VWAP, pullback -1.4%",1509.199951171875,1506.800048828125,1525.4000244140625,1512.699951171875,-0.15901818323585987,1.0734212673150663,0.23191095369982576
BHEL.NS,2026-02-12 11:05:00+05:30,63,"VR 8.5x, RSI 56, > VWAP",264.25,263.04998779296875,255.75,253.8000030517578,-0.4541200405037843,-3.216650898770104,-3.9545873030244794
ASHOKLEY.NS,2026-02-12 11:30:00+05:30,65,"VR 2.7x, RSI 61, > VWAP, pullback -2.6%, extended +7.0%",209.9199981689453,211.27999877929688,204.6300048828125,203.49000549316406,0.6478661500639987,-2.520004445634276,-3.0630681840070997
BRITANNIA.NS,2026-02-12 11:30:00+05:30,85,"VR 2.1x, RSI 66, > VWAP, pullback -0.4%",6128.5,6122.0,5980.5,6108.5,-0.1060618422126132,-2.4149465611487315,-0.3263441298849637
ZYDUSLIFE.NS,2026-02-12 11:40:00+05:30,70,"VR 2.4x, > VWAP, pullback -1.6%",918.6500244140625,916.0499877929688,904.7000122070312,902.4000244140625,-0.2830279814940534,-1.518533917846343,-1.7688999693179837
HDFCLIFE.NS,2026-02-12 11:45:00+05:30,60,"VR 2.1x, RSI 63, > VWAP",697.7999877929688,697.6500244140625,696.7999877929688,733.1500244140625,-0.02149088299364414,-0.14330754048346175,5.065926804169249
HINDUNILVR.NS,2026-02-12 11:45:00+05:30,65,"VR 4.6x, pullback -2.9%",2400.0,2409.699951171875,2305.199951171875,2279.300048828125,0.4041646321614583,-3.950002034505208,-5.029164632161458
BANDHANBNK.NS,2026-02-12 12:00:00+05:30,65,"VR 2.2x, RSI 60, > VWAP, pullback -1.3%, extended +8.4%",167.5500030517578,167.2899932861328,165.44000244140625,169.47000122070312,-0.15518338459515305,-1.2593259157982606,1.1459254753652297
MPHASIS.NS,2026-02-12 12:00:00+05:30,60,"VR 2.4x, RSI 62, > VWAP",2488.89990234375,2490.0,2458.39990234375,2376.699951171875,0.04420015667219315,-1.2254410059351413,-4.508013804260204
TECHM.NS,2026-02-12 12:15:00+05:30,60,"VR 2.4x, RSI 63, > VWAP",1566.800048828125,1566.0,1534.4000244140625,1479.300048828125,-0.051062599131483935,-2.0679106078848943,-5.584630921185182
ASHOKLEY.NS,2026-02-12 12:30:00+05:30,65,"VR 2.3x, RSI 65, > VWAP, pullback -1.9%, extended +7.7%",211.36000061035156,211.0,204.6300048828125,203.49000549316406,-0.17032579925812658,-3.184138771813315,-3.7235025995746804
BRITANNIA.NS,2026-02-12 12:30:00+05:30,60,"VR 1.9x, > VWAP, pullback -0.6%",6119.0,6122.5,5980.5,6108.5,0.057198888707305114,-2.2634417388462165,-0.17159666612191535
ZYDUSLIFE.NS,2026-02-12 12:40:00+05:30,75,"VR 1.9x, RSI 64, > VWAP, pullback -1.5%",919.6500244140625,919.4000244140625,904.7000122070312,902.4000244140625,-0.02718425415790999,-1.6256197259991774,-1.875713536895789
HINDUNILVR.NS,2026-02-12 12:45:00+05:30,65,"VR 4.2x, > VWAP, pullback -1.8%",2426.199951171875,2424.60009765625,2305.199951171875,2279.300048828125,-0.06594071172296649,-4.9872229179444165,-6.054731897624353
BANDHANBNK.NS,2026-02-12 13:15:00+05:30,65,"VR 2.2x, RSI 64, > VWAP, pullback -0.9%, extended +8.8%",168.14999389648438,168.69000244140625,165.44000244140625,169.47000122070312,0.32114693102773006,-1.6116512360663158,0.7850177651694511
ZYDUSLIFE.NS,2026-02-12 13:45:00+05:30,60,"VR 1.8x, > VWAP, pullback -1.0%",924.0,919.5499877929688,904.7000122070312,902.4000244140625,-0.4816030527090097,-2.0887432676373106,-2.337659695447781
HINDUNILVR.NS,2026-02-12 13:45:00+05:30,80,"VR 3.6x, > VWAP, pullback -2.0%",2420.0,2411.39990234375,2305.199951171875,2279.300048828125,-0.3553759362086777,-4.743803670583677,-5.814047569085743
ZYDUSLIFE.NS,2026-02-12 14:45:00+05:30,60,"VR 1.7x, > VWAP, pullback -1.4%",919.9000244140625,921.25,904.7000122070312,902.4000244140625,0.14675242418841955,-1.6523547998287116,-1.9023806430646377
HINDUNILVR.NS,2026-02-12 14:45:00+05:30,65,"VR 3.3x, pullback -2.7%",2403.89990234375,2410.5,2305.199951171875,2279.300048828125,0.27455792355642794,-4.105826165043091,-5.183238012287569
ASHOKLEY.NS,2026-02-12 14:50:00+05:30,60,"VR 1.8x, RSI 66, pullback -2.6%",209.77999877929688,211.2899932861328,204.6300048828125,203.49000549316406,0.7197990826687708,-2.454949912504541,-2.998376071472058
BANDHANBNK.NS,2026-02-12 15:00:00+05:30,65,"VR 2.3x, RSI 65, > VWAP, pullback -0.4%, extended +9.4%",169.11000061035156,,165.44000244140625,169.47000122070312,,-2.1701839960378217,0.21287955121060187
BIOCON.NS,2026-02-13 09:20:00+05:30,68,"VR 1.9x, RSI 74, > VWAP, pullback -2.6%",378.8999938964844,377.6499938964844,380.3500061035156,383.95001220703125,-0.3299023542189606,0.3826899525966722,1.3328103435986176
IRCTC.NS,2026-02-13 09:20:00+05:30,68,"VR 1.7x, RSI 58, > VWAP, pullback -2.1%",625.4500122070312,625.2000122070312,613.5,645.2999877929688,-0.03997121994095462,-1.9106262648973547,3.1737109598723494
HAL.NS,2026-02-13 09:30:00+05:30,60,"VR 2.8x, RSI 68, > VWAP",4194.39990234375,4183.7998046875,4226.10009765625,4170.0,-0.25272024373085816,0.7557742716612821,-0.5817257036010277
ASHOKLEY.NS,2026-02-13 09:35:00+05:30,63,"VR 2.6x, RSI 55, pullback -2.3%",210.38999938964844,206.89999389648438,205.86000061035156,208.85000610351562,-1.6588267043532188,-2.15314358688085,-0.7319707641049515
LUPIN.NS,2026-02-13 09:40:00+05:30,70,"VR 2.3x, > VWAP, pullback -2.7%",2184.10009765625,2179.89990234375,2221.5,2219.39990234375,-0.19230782128562765,1.712371259169106,1.6162173485262923
TMCV.NS,2026-02-13 09:40:00+05:30,60,"VR 1.7x, > VWAP, pullback -2.2%",489.0,487.95001220703125,479.04998779296875,472.8999938964844,-0.2147214300549591,-2.034767322501278,-3.2924347859950154
FORTIS.NS,2026-02-13 09:50:00+05:30,70,"VR 2.0x, > VWAP, pullback -2.4%",920.75,917.25,915.75,921.0,-0.38012489818083084,-0.5430355688297583,0.027151778441487917
BAJFINANCE.NS,2026-02-13 10:10:00+05:30,60,"VR 2.1x, RSI 67, > VWAP",1005.8499755859375,1009.7000122070312,1012.75,1030.199951171875,0.3827644991342759,0.685989420046765,2.420835728683387
IRCTC.NS,2026-02-13 10:20:00+05:30,65,"VR 4.5x, pullback -2.6%",622.5999755859375,628.5999755859375,613.5,645.2999877929688,0.9637006481333887,-1.4616087283609973,3.646002746091975
TCS.NS,2026-02-13 10:25:00+05:30,70,"VR 4.4x, RSI 67, > VWAP",2643.699951171875,2661.89990234375,2706.60009765625,2686.199951171875,0.688427261339075,2.379246799792586,1.6075954452078038
TECHM.NS,2026-02-13 10:25:00+05:30,63,"VR 4.9x, RSI 57, > VWAP",1501.699951171875,1507.300048828125,1512.699951171875,1456.9000244140625,0.372917216377338,0.7325031868993522,-2.983280829359565
LTIM.NS,2026-02-13 10:30:00+05:30,60,"VR 2.7x, RSI 60, > VWAP",5074.0,5072.5,5118.5,4889.5,-0.029562475364603862,0.877020102483248,-3.636184469846275
OFSS.NS,2026-02-13 10:30:00+05:30,63,"VR 4.8x, RSI 56, > VWAP",6538.5,6524.0,6699.0,6642.5,-0.22176340139175652,2.454691442991512,1.5905788789477708
HAL.NS,2026-02-13 10:30:00+05:30,60,"VR 2.6x, RSI 67, > VWAP",4247.5,4232.0,4226.10009765625,4170.0,-0.3649205414949971,-0.5038234807239553,-1.8246027074749853
INFY.NS,2026-02-13 10:35:00+05:30,63,"VR 4.3x, RSI 57, > VWAP",1324.0,1325.5999755859375,1365.5999755859375,1353.199951171875,0.12084407748772659,3.1419921137415026,2.205434378540408
HCLTECH.NS,2026-02-13 10:35:00+05:30,60,"VR 2.7x, RSI 69, > VWAP",1434.5999755859375,1439.4000244140625,1461.800048828125,1436.5,0.3345914477772456,1.8960040223810894,0.13244280262074226
COFORGE.NS,2026-02-13 10:35:00+05:30,70,"VR 5.1x, RSI 61, > VWAP",1363.300048828125,1349.300048828125,1392.5,1340.5999755859375,-1.0269199368131923,2.141858000883584,-1.6650826985372875
