symbol,signal_date,entry_date,entry_price,volume_mult,range_position,ema_pct,nifty_change,breadth_pct,regime_ok,exit_1d,exit_3d,exit_5d,ret_1d,ret_3d,ret_5d
INFY.NS,2020-06-26,2020-06-29,735.4000244140625,2.3509661573854284,0.9182700631186049,5.844241796085954,0.914574014738645,85.33333333333334,True,731.75,731.9000244140625,762.7000122070312,-0.4963318320489171,-0.4759314500687787,3.7122636506193065
INFY.NS,2023-06-30,2023-07-03,1330.0,2.1188494021026703,0.9013057420760767,3.3255152118646834,1.143527476356887,80.2547770700637,True,1333.699951171875,1347.300048828125,1330.199951171875,0.27819181743421056,1.300755550986842,0.015033922697368422
INFY.NS,2024-01-12,2024-01-15,1644.949951171875,3.528717774859323,0.9161341525957502,5.56494310426401,1.1426492637705898,80.2547770700637,True,1652.0999755859375,1640.199951171875,1659.199951171875,0.4346651646737804,-0.2887625849416308,0.8662877548248925
INFY.NS,2024-06-07,2024-06-10,1525.300048828125,2.39051063680235,0.9023221720518384,5.90003056267113,2.0539931466807104,89.24050632911393,True,1499.75,1485.199951171875,1488.9000244140625,-1.6750834596612572,-2.6289973364295482,-2.386417311271204
WIPRO.NS,2023-04-24,2023-04-25,189.10000610351562,2.342578371958572,0.9192556002471729,2.2964143837370807,0.6771973756565242,68.78980891719745,True,187.8249969482422,187.1999969482422,194.1750030517578,-0.674251250195879,-1.0047641956359057,2.6837635031402765
WIPRO.NS,2023-07-14,2023-07-17,203.5,2.685624904276809,0.9657785235055083,3.226704235521791,0.7765114931427508,71.97452229299363,True,207.625,208.97500610351562,202.35000610351562,2.027027027027027,2.690420689688268,-0.5651075658399878
HCLTECH.NS,2024-08-29,2024-08-30,1751.8499755859375,2.0839585407606167,0.929361286569149,5.591817562376781,0.397565940632294,62.0253164556962,True,1753.25,1790.449951171875,1790.550048828125,0.07991691261086652,2.203383630098065,2.2090974559190535
TECHM.NS,2020-07-13,2020-07-14,594.9500122070312,2.4796228680867225,0.9440894350638335,5.963801166641162,0.3217889149241815,72.66666666666667,True,598.2999877929688,599.4000244140625,622.8499755859375,0.5630684120016074,0.747964050042364,4.689463451796282
TECHM.NS,2021-07-22,2021-07-23,1123.949951171875,2.5335245297311717,0.9462065598060345,6.1723064416068825,1.2279233123449584,59.86842105263158,True,1131.0,1120.8499755859375,1127.800048828125,0.6272564735444259,-0.2758108208203881,0.34255063156822374
TECHM.NS,2023-07-14,2023-07-17,1235.9000244140625,2.330933051509045,0.931633151307398,7.27229931253831,0.7765114931427508,71.97452229299363,True,1242.4000244140625,1244.699951171875,1195.0999755859375,0.5259325084228909,0.7120257774883146,-3.301241849838802
TECHM.NS,2024-01-12,2024-01-15,1335.0,2.21412819050973,0.9173195268854749,4.110364606354618,1.1426492637705898,80.2547770700637,True,1337.6500244140625,1326.75,1389.9000244140625,0.1985037014279026,-0.6179775280898876,4.112361379330524
